"timeStamp";"validityLeft";"validityRight";"pupilLeft";"pupilRight";"block";"trial";"cue";"event"
691893;0;0;3.41;3.54;4;164;"invalid";"baseline"
691910;0;0;3.36;3.49;4;164;"invalid";"baseline"
691926;0;0;3.4;3.49;4;164;"invalid";"baseline"
691943;0;0;3.44;3.41;4;164;"invalid";"baseline"
691960;0;0;3.4;3.47;4;164;"invalid";"baseline"
691976;0;0;3.34;3.43;4;164;"invalid";"baseline"
691993;0;0;3.3;3.45;4;164;"invalid";"baseline"
692010;0;0;3.4;3.44;4;164;"invalid";"baseline"
692026;0;0;3.38;3.47;4;164;"invalid";"baseline"
692043;0;0;3.4;3.5;4;164;"invalid";"baseline"
692060;0;0;3.33;3.44;4;164;"invalid";"baseline"
692076;0;0;3.32;3.45;4;164;"invalid";"baseline"
692093;0;0;3.33;3.46;4;164;"invalid";"baseline"
692110;0;0;3.34;3.5;4;164;"invalid";"baseline"
692126;0;0;3.36;3.46;4;164;"invalid";"baseline"
692143;0;0;3.35;3.46;4;164;"invalid";"baseline"
692160;0;0;3.35;3.49;4;164;"invalid";"baseline"
692176;0;0;3.34;3.51;4;164;"invalid";"baseline"
692193;0;0;3.35;3.51;4;164;"invalid";"baseline"
692209;0;0;3.36;3.53;4;164;"invalid";"baseline"
692226;0;0;3.34;3.48;4;164;"invalid";"baseline"
692243;0;0;3.35;3.54;4;164;"invalid";"baseline"
692259;0;0;3.37;3.53;4;164;"invalid";"baseline"
692276;0;0;3.34;3.56;4;164;"invalid";"baseline"
692293;0;0;3.34;3.49;4;164;"invalid";"baseline"
692309;0;0;3.36;3.55;4;164;"invalid";"baseline"
692326;0;0;3.36;3.53;4;164;"invalid";"baseline"
692343;0;0;3.38;3.52;4;164;"invalid";"baseline"
692359;0;0;3.41;3.53;4;164;"invalid";"baseline"
692376;0;0;3.4;3.53;4;164;"invalid";"baseline"
692393;0;0;3.38;3.55;4;164;"invalid";"baseline"
692409;0;0;3.37;3.56;4;164;"invalid";"baseline"
692426;0;0;3.39;3.55;4;164;"invalid";"baseline"
692443;0;0;3.35;3.53;4;164;"invalid";"baseline"
692459;0;0;3.38;3.49;4;164;"invalid";"baseline"
692476;0;0;3.32;3.46;4;164;"invalid";"baseline"
692493;0;0;3.37;3.34;4;164;"invalid";"baseline"
692509;0;0;3.33;3.23;4;164;"invalid";"baseline"
692526;4;4;NA;NA;4;164;"invalid";"baseline"
692543;0;0;3.34;3.49;4;164;"invalid";"baseline"
692826;0;4;3.37;NA;4;164;"invalid";"baseline"
692842;0;0;3.38;3.77;4;164;"invalid";"baseline"
692859;0;0;3.32;3.69;4;164;"invalid";"baseline"
692876;4;4;NA;NA;4;164;"invalid";"baseline"
692892;0;0;3.33;3.48;4;164;"invalid";"baseline"
692909;0;0;3.35;3.46;4;164;"invalid";"baseline"
692926;0;0;3.34;3.39;4;164;"invalid";"baseline"
692942;0;0;3.34;3.42;4;164;"invalid";"baseline"
692959;0;0;3.31;3.45;4;164;"invalid";"baseline"
692976;0;0;3.37;3.42;4;164;"invalid";"baseline"
692992;0;0;3.36;3.42;4;164;"invalid";"baseline"
693009;0;0;3.35;3.41;4;164;"invalid";"baseline"
693026;0;0;3.34;3.39;4;164;"invalid";"baseline"
693042;0;0;3.32;3.38;4;164;"invalid";"baseline"
693059;0;0;3.37;3.41;4;164;"invalid";"baseline"
693076;0;0;3.39;3.43;4;164;"invalid";"baseline"
693092;0;0;3.36;3.42;4;164;"invalid";"baseline"
693109;0;0;3.38;3.42;4;164;"invalid";"baseline"
693126;0;0;3.39;3.45;4;164;"invalid";"baseline"
693142;0;0;3.41;3.42;4;164;"invalid";"baseline"
693159;0;0;3.36;3.48;4;164;"invalid";"baseline"
693176;0;0;3.43;3.49;4;164;"invalid";"baseline"
693192;0;0;3.42;3.45;4;164;"invalid";"baseline"
693209;0;0;3.42;3.44;4;164;"invalid";"baseline"
693226;0;0;3.45;3.47;4;164;"invalid";"baseline"
693242;0;0;3.45;3.5;4;164;"invalid";"baseline"
693259;0;0;3.48;3.46;4;164;"invalid";"baseline"
693275;0;0;3.47;3.43;4;164;"invalid";"baseline"
693292;0;0;3.45;3.53;4;164;"invalid";"baseline"
693309;4;4;NA;NA;4;164;"invalid";"cue"
693325;0;0;3.43;3.45;4;164;"invalid";"cue"
693342;0;0;3.48;3.48;4;164;"invalid";"cue"
693359;0;0;3.48;3.48;4;164;"invalid";"cue"
693375;0;0;3.5;3.48;4;164;"invalid";"cue"
693392;0;0;3.48;3.45;4;164;"invalid";"cue"
693409;0;0;3.44;3.45;4;164;"invalid";"cue"
693425;0;0;3.52;3.45;4;164;"invalid";"cue"
693442;0;0;3.45;3.49;4;164;"invalid";"cue"
693459;0;0;3.48;3.5;4;164;"invalid";"cue"
693475;0;0;3.47;3.44;4;164;"invalid";"cue"
693492;0;0;3.46;3.47;4;164;"invalid";"cue"
693509;0;0;3.43;3.44;4;164;"invalid";"cue"
693525;0;0;3.46;3.43;4;164;"invalid";"cue"
693542;0;0;3.44;3.45;4;164;"invalid";"cue"
693559;0;0;3.44;3.4;4;164;"invalid";"target"
693575;0;0;3.4;3.44;4;164;"invalid";"target"
693592;0;0;3.41;3.37;4;164;"invalid";"target"
693608;0;0;3.42;3.37;4;164;"invalid";"target"
693625;0;0;3.38;3.37;4;164;"invalid";"target"
693642;0;0;3.41;3.36;4;164;"invalid";"target"
693658;0;0;3.41;3.35;4;164;"invalid";"target"
693675;0;0;3.4;3.36;4;164;"invalid";"target"
693692;0;0;3.38;3.32;4;164;"invalid";"target"
693708;0;0;3.38;3.33;4;164;"invalid";"target"
693725;0;0;3.37;3.23;4;164;"invalid";"target"
693742;0;0;3.35;3.31;4;164;"invalid";"target"
693758;0;0;3.35;3.3;4;164;"invalid";"target"
693775;0;0;3.36;3.32;4;164;"invalid";"target"
693792;0;0;3.31;3.27;4;164;"invalid";"target"
693808;0;0;3.4;3.28;4;164;"invalid";"target"
693825;0;0;3.34;3.33;4;164;"invalid";"target"
693842;0;0;3.32;3.34;4;164;"invalid";"target"
693858;0;0;3.37;3.34;4;164;"invalid";"target"
693875;0;0;3.27;3.36;4;164;"invalid";"target"
693892;0;0;3.28;3.33;4;164;"invalid";"target"
693908;0;0;3.26;3.38;4;164;"invalid";"target"
693925;0;0;3.24;3.32;4;164;"invalid";"target"
693942;0;0;3.32;3.3;4;164;"invalid";"target"
693958;0;0;3.28;3.31;4;164;"invalid";"target"
693975;0;0;3.28;3.34;4;164;"invalid";"target"
693992;0;0;3.27;3.38;4;164;"invalid";"target"
694008;0;0;3.29;3.26;4;164;"invalid";"target"
694025;0;0;3.29;3.35;4;164;"invalid";"target"
694042;0;0;3.27;3.36;4;164;"invalid";"target"
694058;0;0;3.3;3.38;4;164;"invalid";"target"
694075;0;0;3.32;3.38;4;164;"invalid";"target"
694092;0;0;3.28;3.36;4;164;"invalid";"target"
694108;0;0;3.28;3.34;4;164;"invalid";"target"
694125;0;0;3.27;3.42;4;164;"invalid";"target"
694141;0;0;3.21;3.3;4;164;"invalid";"target"
694158;0;0;3.25;3.35;4;164;"invalid";"target"
694175;0;0;3.2;3.33;4;164;"invalid";"target"
694191;0;0;3.23;3.29;4;164;"invalid";"target"
694208;0;0;3.22;3.31;4;164;"invalid";"target"
694225;0;0;3.16;3.29;4;164;"invalid";"target"
694241;0;0;3.25;3.26;4;164;"invalid";"target"
694258;0;0;3.23;3.26;4;164;"invalid";"target"
694275;0;0;3.16;3.25;4;164;"invalid";"target"
694291;0;0;3.18;3.24;4;164;"invalid";"target"
694308;0;0;3.14;3.25;4;164;"invalid";"target"
694325;0;0;3.17;3.21;4;164;"invalid";"target"
694341;0;0;3.13;3.2;4;164;"invalid";"target"
694358;0;0;3.15;3.17;4;164;"invalid";"target"
694375;0;0;3.15;3.18;4;164;"invalid";"target"
694391;0;0;3.14;3.15;4;164;"invalid";"target"
694408;0;0;3.12;3.25;4;164;"invalid";"target"
694425;0;0;3.16;3.2;4;164;"invalid";"target"
694441;0;0;3.11;3.2;4;164;"invalid";"target"
694458;0;0;3.2;3.23;4;164;"invalid";"target"
694475;0;0;3.18;3.19;4;164;"invalid";"target"
694491;0;0;3.12;3.21;4;164;"invalid";"target"
694508;0;0;3.13;3.18;4;164;"invalid";"target"
694525;0;0;3.1;3.21;4;164;"invalid";"target"
694541;0;0;3.12;3.2;4;164;"invalid";"target"
694558;0;0;3.16;3.13;4;164;"invalid";"target"
694575;0;0;3.18;3.09;4;164;"invalid";"target"
694591;0;0;3.16;3.12;4;164;"invalid";"target"
694608;0;0;3.14;3.06;4;164;"invalid";"target"
694625;0;0;3.11;3.05;4;164;"invalid";"target"
694641;0;0;3.09;3.06;4;164;"invalid";"target"
694658;0;0;3.06;3.07;4;164;"invalid";"target"
694674;0;0;3.08;3.09;4;164;"invalid";"target"
694691;0;0;3.04;3.03;4;164;"invalid";"target"
694708;0;0;3.06;2.99;4;164;"invalid";"target"
694724;0;0;3.09;3.02;4;164;"invalid";"target"
694741;0;0;3.1;3.05;4;164;"invalid";"target"
694758;0;0;3.07;3.01;4;164;"invalid";"target"
694774;0;0;3.07;3.04;4;164;"invalid";"target"
694791;0;0;3.1;3.05;4;164;"invalid";"target"
694808;0;0;3.08;3.05;4;164;"invalid";"target"
694824;0;0;3.08;3.07;4;164;"invalid";"target"
694841;0;0;3.06;3.04;4;164;"invalid";"target"
694858;0;0;3.1;3.08;4;164;"invalid";"target"
694874;0;0;3.12;3.04;4;164;"invalid";"target"
694891;0;0;3.12;3.08;4;164;"invalid";"target"
694908;0;0;3.15;3.08;4;164;"invalid";"target"
694924;0;0;3.12;3.12;4;164;"invalid";"target"
694941;0;0;3.16;3.13;4;164;"invalid";"target"
694958;4;4;NA;NA;4;164;"invalid";"target"
694974;0;0;3.17;3.09;4;164;"invalid";"target"
694991;0;0;3.19;3.11;4;164;"invalid";"target"
695008;0;0;3.24;3.17;4;164;"invalid";"target"
695024;0;0;3.23;3.27;4;164;"invalid";"target"
695041;0;0;3.19;3.22;4;164;"invalid";"target"
695058;0;0;3.21;3.27;4;164;"invalid";"target"
695074;0;0;3.26;3.32;4;164;"invalid";"target"
695091;0;0;3.18;3.27;4;164;"invalid";"target"
695108;0;0;3.14;3.3;4;164;"invalid";"target"
695124;0;0;3.24;3.37;4;164;"invalid";"target"
695141;0;0;2.77;2.98;4;164;"invalid";"target"
695274;0;0;2.86;3.2;4;164;"invalid";"target"
695291;0;0;2.97;3.26;4;164;"invalid";"target"
695307;0;0;3.02;3.33;4;164;"invalid";"target"
695324;0;0;3.11;3.32;4;164;"invalid";"target"
695341;0;0;3.13;3.41;4;164;"invalid";"target"
695357;0;0;3.16;3.43;4;164;"invalid";"target"
695374;0;0;3.17;3.37;4;164;"invalid";"target"
695391;0;0;3.18;3.46;4;164;"invalid";"target"
695407;0;0;3.22;3.46;4;164;"invalid";"target"
695424;0;0;3.27;3.43;4;164;"invalid";"target"
695441;0;0;3.29;3.41;4;164;"invalid";"target"
695457;0;0;3.31;3.41;4;164;"invalid";"target"
695474;0;0;3.33;3.39;4;164;"invalid";"target"
695491;0;0;3.36;3.35;4;164;"invalid";"target"
695507;0;0;3.38;3.24;4;164;"invalid";"target"
695524;0;0;3.34;3.26;4;164;"invalid";"target"
695540;0;0;3.23;3.19;4;164;"invalid";"target"
695557;0;0;3.15;3.21;4;164;"invalid";"target"
695574;0;0;3.14;3.17;4;165;"valid";"baseline"
695590;0;0;3.15;3.18;4;165;"valid";"baseline"
695607;0;0;3.14;3.22;4;165;"valid";"baseline"
695624;0;0;3.18;3.23;4;165;"valid";"baseline"
695640;0;0;3.2;3.27;4;165;"valid";"baseline"
695657;0;0;3.16;3.21;4;165;"valid";"baseline"
695674;0;0;3.2;3.24;4;165;"valid";"baseline"
695690;0;0;3.17;3.2;4;165;"valid";"baseline"
695707;0;0;3.18;3.26;4;165;"valid";"baseline"
695724;0;0;3.19;3.25;4;165;"valid";"baseline"
695740;0;0;3.24;3.25;4;165;"valid";"baseline"
695757;0;0;3.23;3.2;4;165;"valid";"baseline"
695774;0;0;3.14;3.2;4;165;"valid";"baseline"
695790;0;0;3.18;3.25;4;165;"valid";"baseline"
695807;0;0;3.18;3.25;4;165;"valid";"baseline"
695824;0;0;3.21;3.28;4;165;"valid";"baseline"
695840;0;0;3.18;3.25;4;165;"valid";"baseline"
695857;0;0;3.24;3.28;4;165;"valid";"baseline"
695874;0;0;3.25;3.25;4;165;"valid";"baseline"
695890;0;0;3.25;3.25;4;165;"valid";"baseline"
695907;0;0;3.27;3.29;4;165;"valid";"baseline"
695924;0;0;3.3;3.28;4;165;"valid";"baseline"
695940;0;0;3.27;3.28;4;165;"valid";"baseline"
695957;0;0;3.3;3.33;4;165;"valid";"baseline"
695974;0;0;3.26;3.36;4;165;"valid";"baseline"
695990;0;0;3.29;3.27;4;165;"valid";"baseline"
696007;0;0;3.31;3.31;4;165;"valid";"baseline"
696024;0;0;3.27;3.34;4;165;"valid";"baseline"
696040;0;0;3.29;3.33;4;165;"valid";"baseline"
696057;0;0;3.31;3.33;4;165;"valid";"baseline"
696073;0;0;3.29;3.29;4;165;"valid";"baseline"
696090;0;0;3.27;3.33;4;165;"valid";"baseline"
696107;0;0;3.34;3.32;4;165;"valid";"baseline"
696123;0;0;3.38;3.38;4;165;"valid";"baseline"
696140;0;0;3.33;3.41;4;165;"valid";"baseline"
696157;0;0;3.33;3.34;4;165;"valid";"baseline"
696173;0;0;3.37;3.31;4;165;"valid";"baseline"
696190;0;0;3.29;3.22;4;165;"valid";"baseline"
696207;0;0;3.16;3.26;4;165;"valid";"baseline"
696223;4;4;NA;NA;4;165;"valid";"baseline"
696240;0;0;3.35;3.34;4;165;"valid";"baseline"
696257;0;0;3.35;3.33;4;165;"valid";"baseline"
696273;0;0;3.31;3.32;4;165;"valid";"baseline"
696290;0;0;3.37;3.31;4;165;"valid";"baseline"
696307;0;0;3.3;3.34;4;165;"valid";"baseline"
696323;0;0;3.34;3.3;4;165;"valid";"baseline"
696340;0;0;3.34;3.34;4;165;"valid";"baseline"
696357;0;0;3.33;3.35;4;165;"valid";"baseline"
696373;0;0;3.35;3.33;4;165;"valid";"baseline"
696390;0;0;3.39;3.34;4;165;"valid";"baseline"
696407;0;0;3.36;3.39;4;165;"valid";"baseline"
696423;0;0;3.35;3.32;4;165;"valid";"baseline"
696440;0;0;3.37;3.34;4;165;"valid";"baseline"
696457;0;0;3.34;3.38;4;165;"valid";"baseline"
696473;0;0;3.34;3.36;4;165;"valid";"baseline"
696490;0;0;3.31;3.36;4;165;"valid";"baseline"
696507;4;0;NA;2.54;4;165;"valid";"baseline"
696723;0;0;3.03;3.29;4;165;"valid";"baseline"
696740;0;0;3.18;3.31;4;165;"valid";"baseline"
696756;0;0;3.26;3.42;4;165;"valid";"baseline"
696773;0;0;3.33;3.4;4;165;"valid";"baseline"
696790;0;0;3.38;3.39;4;165;"valid";"baseline"
696806;0;0;3.33;3.43;4;165;"valid";"baseline"
696823;0;0;3.34;3.37;4;165;"valid";"baseline"
696840;0;0;3.31;3.3;4;165;"valid";"baseline"
696856;0;0;3.32;3.34;4;165;"valid";"baseline"
696873;0;0;3.35;3.35;4;165;"valid";"baseline"
696890;0;0;3.35;3.36;4;165;"valid";"baseline"
696906;0;0;3.33;3.38;4;165;"valid";"baseline"
696923;0;0;3.33;3.36;4;165;"valid";"baseline"
696940;0;0;3.36;3.39;4;165;"valid";"baseline"
696956;0;0;3.35;3.36;4;165;"valid";"baseline"
696973;0;0;3.35;3.4;4;165;"valid";"baseline"
696989;0;0;3.33;3.3;4;165;"valid";"baseline"
697006;0;0;3.39;3.38;4;165;"valid";"baseline"
697023;4;4;NA;NA;4;165;"valid";"baseline"
697039;0;0;3.37;3.41;4;165;"valid";"baseline"
697056;0;0;3.34;3.41;4;165;"valid";"baseline"
697073;0;0;3.38;3.37;4;165;"valid";"cue"
697089;0;0;3.39;3.4;4;165;"valid";"cue"
697106;0;0;3.38;3.4;4;165;"valid";"cue"
697123;0;0;3.45;3.41;4;165;"valid";"cue"
697139;0;0;3.42;3.4;4;165;"valid";"cue"
697156;0;0;3.42;3.43;4;165;"valid";"cue"
697173;0;0;3.43;3.4;4;165;"valid";"cue"
697189;0;0;3.43;3.44;4;165;"valid";"cue"
697206;0;0;3.42;3.44;4;165;"valid";"cue"
697223;0;0;3.42;3.41;4;165;"valid";"cue"
697239;0;0;3.41;3.47;4;165;"valid";"cue"
697256;0;0;3.43;3.47;4;165;"valid";"cue"
697273;0;0;3.47;3.42;4;165;"valid";"cue"
697289;0;0;3.39;3.43;4;165;"valid";"cue"
697306;0;0;3.42;3.43;4;165;"valid";"cue"
697323;0;0;3.41;3.44;4;165;"valid";"cue"
697339;0;0;3.48;3.46;4;165;"valid";"cue"
697356;0;0;3.44;3.43;4;165;"valid";"cue"
697373;0;0;3.41;3.43;4;165;"valid";"cue"
697389;0;0;3.46;3.45;4;165;"valid";"cue"
697406;0;0;3.47;3.45;4;165;"valid";"cue"
697423;0;0;3.46;3.44;4;165;"valid";"cue"
697439;0;0;3.39;3.39;4;165;"valid";"cue"
697456;0;0;3.46;3.44;4;165;"valid";"cue"
697472;0;0;3.47;3.44;4;165;"valid";"target"
697489;0;0;3.42;3.41;4;165;"valid";"target"
697506;0;0;3.4;3.43;4;165;"valid";"target"
697522;0;0;3.43;3.42;4;165;"valid";"target"
697539;0;0;3.43;3.44;4;165;"valid";"target"
697556;0;0;3.4;3.45;4;165;"valid";"target"
697572;0;0;3.41;3.47;4;165;"valid";"target"
697589;0;0;3.38;3.41;4;165;"valid";"target"
697606;0;0;3.41;3.39;4;165;"valid";"target"
697622;0;0;3.35;3.45;4;165;"valid";"target"
697639;0;0;3.39;3.38;4;165;"valid";"target"
697656;0;0;3.39;3.36;4;165;"valid";"target"
697672;0;0;3.37;3.33;4;165;"valid";"target"
697689;0;0;3.36;3.33;4;165;"valid";"target"
697706;0;0;3.39;3.39;4;165;"valid";"target"
697722;0;0;3.37;3.39;4;165;"valid";"target"
697739;0;0;3.38;3.39;4;165;"valid";"target"
697756;0;0;3.37;3.37;4;165;"valid";"target"
697772;0;0;3.39;3.37;4;165;"valid";"target"
697789;0;0;3.38;3.36;4;165;"valid";"target"
697806;0;0;3.37;3.38;4;165;"valid";"target"
697822;0;0;3.38;3.38;4;165;"valid";"target"
697839;0;0;3.39;3.37;4;165;"valid";"target"
697856;0;0;3.39;3.37;4;165;"valid";"target"
697872;0;0;3.39;3.38;4;165;"valid";"target"
697889;0;0;3.38;3.36;4;165;"valid";"target"
697906;0;0;3.35;3.38;4;165;"valid";"target"
697922;0;0;3.34;3.32;4;165;"valid";"target"
697939;0;0;3.33;3.34;4;165;"valid";"target"
697956;0;0;3.31;3.3;4;165;"valid";"target"
697972;0;0;3.33;3.3;4;165;"valid";"target"
697989;0;0;3.33;3.3;4;165;"valid";"target"
698005;0;0;3.31;3.29;4;165;"valid";"target"
698022;0;0;3.27;3.28;4;165;"valid";"target"
698039;0;0;3.29;3.26;4;165;"valid";"target"
698055;0;0;3.3;3.25;4;165;"valid";"target"
698072;0;0;3.28;3.29;4;165;"valid";"target"
698089;0;0;3.27;3.34;4;165;"valid";"target"
698105;0;0;3.29;3.27;4;165;"valid";"target"
698122;4;0;NA;2.87;4;165;"valid";"target"
698272;0;0;3.12;2.92;4;165;"valid";"target"
698289;0;0;3.33;3.04;4;165;"valid";"target"
698305;0;0;3.13;3.13;4;165;"valid";"target"
698322;0;0;3.25;3.23;4;165;"valid";"target"
698339;0;0;3.28;3.23;4;165;"valid";"target"
698355;0;0;3.3;3.33;4;165;"valid";"target"
698372;0;0;3.36;3.3;4;165;"valid";"target"
698389;0;0;3.35;3.36;4;165;"valid";"target"
698405;0;0;3.31;3.3;4;165;"valid";"target"
698422;0;0;3.28;3.36;4;165;"valid";"target"
698439;0;0;3.29;3.43;4;165;"valid";"target"
698455;0;0;3.3;3.43;4;165;"valid";"target"
698472;0;0;3.32;3.44;4;165;"valid";"target"
698489;0;0;3.32;3.5;4;165;"valid";"target"
698505;0;0;3.32;3.42;4;165;"valid";"target"
698522;0;0;3.32;3.43;4;165;"valid";"target"
698538;0;0;3.33;3.48;4;165;"valid";"target"
698555;0;0;3.3;3.45;4;165;"valid";"target"
698572;0;0;3.34;3.51;4;165;"valid";"target"
698588;0;0;3.33;3.48;4;165;"valid";"target"
698605;0;0;3.35;3.47;4;165;"valid";"target"
698622;0;0;3.33;3.5;4;165;"valid";"target"
698638;0;0;3.36;3.51;4;165;"valid";"target"
698655;0;0;3.34;3.5;4;165;"valid";"target"
698672;0;0;3.35;3.5;4;165;"valid";"target"
698688;0;0;3.33;3.48;4;165;"valid";"target"
698705;0;0;3.33;3.49;4;165;"valid";"target"
698722;0;0;3.35;3.44;4;165;"valid";"target"
698738;0;0;3.3;3.45;4;165;"valid";"target"
698755;0;0;3.32;3.43;4;165;"valid";"target"
698772;0;0;3.3;3.46;4;165;"valid";"target"
698788;0;0;3.33;3.43;4;165;"valid";"target"
698805;0;0;3.34;3.41;4;165;"valid";"target"
698822;0;0;3.32;3.44;4;165;"valid";"target"
698838;0;0;3.31;3.52;4;165;"valid";"target"
698855;0;0;3.35;3.47;4;165;"valid";"target"
698872;0;0;3.29;3.4;4;165;"valid";"target"
698888;0;0;3.32;3.5;4;165;"valid";"target"
698905;0;0;3.29;3.41;4;165;"valid";"target"
698921;0;0;3.3;3.44;4;165;"valid";"target"
698938;0;0;3.32;3.4;4;165;"valid";"target"
698955;0;0;3.28;3.41;4;165;"valid";"target"
698971;0;0;3.33;3.44;4;165;"valid";"target"
698988;0;0;3.3;3.42;4;165;"valid";"target"
699005;0;0;3.3;3.44;4;165;"valid";"target"
699021;0;0;3.32;3.48;4;165;"valid";"target"
699038;0;0;3.3;3.47;4;165;"valid";"target"
699055;0;0;3.3;3.54;4;165;"valid";"target"
699071;0;0;3.33;3.48;4;165;"valid";"target"
699088;0;0;3.31;3.47;4;165;"valid";"target"
699105;0;0;3.3;3.48;4;165;"valid";"target"
699121;0;0;3.3;3.46;4;165;"valid";"target"
699138;0;0;3.33;3.5;4;165;"valid";"target"
699155;0;0;3.32;3.45;4;165;"valid";"target"
699171;0;0;3.33;3.41;4;165;"valid";"target"
699188;0;0;3.3;3.4;4;165;"valid";"target"
699205;0;0;3.3;3.44;4;165;"valid";"target"
699221;0;0;3.34;3.39;4;165;"valid";"target"
699238;0;0;3.32;3.43;4;165;"valid";"target"
699255;0;0;3.3;3.4;4;165;"valid";"target"
699271;0;0;3.29;3.44;4;165;"valid";"target"
699288;0;0;3.3;3.37;4;165;"valid";"target"
699305;0;0;3.28;3.4;4;165;"valid";"target"
699321;0;0;3.3;3.38;4;165;"valid";"target"
699338;0;0;3.31;3.38;4;165;"valid";"target"
699355;0;0;3.29;3.34;4;165;"valid";"target"
699371;0;0;3.31;3.38;4;165;"valid";"target"
699388;0;0;3.3;3.37;4;165;"valid";"target"
699404;0;0;3.31;3.34;4;165;"valid";"target"
699421;0;0;3.29;3.33;4;165;"valid";"target"
699438;0;0;3.3;3.3;4;165;"valid";"target"
699454;0;0;3.29;3.33;4;165;"valid";"target"
699471;0;0;3.26;3.31;4;166;"valid";"baseline"
699488;0;0;3.31;3.34;4;166;"valid";"baseline"
699504;0;0;3.3;3.32;4;166;"valid";"baseline"
699521;0;0;3.26;3.36;4;166;"valid";"baseline"
699538;0;0;3.27;3.3;4;166;"valid";"baseline"
699554;0;0;3.26;3.33;4;166;"valid";"baseline"
699571;0;0;3.27;3.31;4;166;"valid";"baseline"
699588;0;0;3.3;3.35;4;166;"valid";"baseline"
699604;0;0;3.28;3.31;4;166;"valid";"baseline"
699621;0;0;3.28;3.35;4;166;"valid";"baseline"
699638;0;0;3.25;3.37;4;166;"valid";"baseline"
699654;0;0;3.25;3.32;4;166;"valid";"baseline"
699671;0;0;3.25;3.34;4;166;"valid";"baseline"
699688;0;0;3.26;3.32;4;166;"valid";"baseline"
699704;0;0;3.28;3.34;4;166;"valid";"baseline"
699721;0;0;3.23;3.33;4;166;"valid";"baseline"
699738;0;0;3.25;3.36;4;166;"valid";"baseline"
699754;0;0;3.25;3.34;4;166;"valid";"baseline"
699771;0;0;3.27;3.43;4;166;"valid";"baseline"
699788;0;0;3.27;3.41;4;166;"valid";"baseline"
699804;0;0;3.23;3.33;4;166;"valid";"baseline"
699821;0;0;3.27;3.34;4;166;"valid";"baseline"
699838;0;0;3.25;3.38;4;166;"valid";"baseline"
699854;0;0;3.27;3.11;4;166;"valid";"baseline"
699871;0;0;3.38;3.1;4;166;"valid";"baseline"
699888;4;4;NA;NA;4;166;"valid";"baseline"
699904;0;0;3.27;3.39;4;166;"valid";"baseline"
699921;0;0;3.26;3.34;4;166;"valid";"baseline"
699937;0;0;3.29;3.38;4;166;"valid";"baseline"
699954;0;0;3.26;3.38;4;166;"valid";"baseline"
699971;0;0;3.31;3.38;4;166;"valid";"baseline"
699987;0;0;3.31;3.41;4;166;"valid";"baseline"
700004;0;0;3.31;3.4;4;166;"valid";"baseline"
700021;0;0;3.31;3.42;4;166;"valid";"baseline"
700037;0;0;3.34;3.39;4;166;"valid";"baseline"
700054;0;0;3.35;3.43;4;166;"valid";"baseline"
700071;0;0;3.33;3.44;4;166;"valid";"baseline"
700087;0;0;3.36;3.38;4;166;"valid";"baseline"
700104;0;0;3.36;3.4;4;166;"valid";"baseline"
700121;0;0;3.33;3.43;4;166;"valid";"baseline"
700137;0;0;3.36;3.45;4;166;"valid";"baseline"
700154;0;0;3.34;3.43;4;166;"valid";"baseline"
700171;0;0;3.33;3.4;4;166;"valid";"baseline"
700187;0;0;3.37;3.47;4;166;"valid";"baseline"
700204;0;0;3.38;3.46;4;166;"valid";"baseline"
700221;0;0;3.41;3.46;4;166;"valid";"baseline"
700237;0;0;3.42;3.47;4;166;"valid";"baseline"
700254;0;0;3.4;3.42;4;166;"valid";"baseline"
700271;0;0;3.39;3.43;4;166;"valid";"baseline"
700287;0;0;3.41;3.44;4;166;"valid";"baseline"
700304;0;0;3.4;3.47;4;166;"valid";"baseline"
700321;0;0;3.4;3.48;4;166;"valid";"baseline"
700337;0;0;3.39;3.51;4;166;"valid";"baseline"
700354;0;0;3.44;3.46;4;166;"valid";"baseline"
700371;0;0;3.43;3.49;4;166;"valid";"baseline"
700387;0;0;3.43;3.46;4;166;"valid";"baseline"
700404;0;0;3.43;3.47;4;166;"valid";"baseline"
700421;0;0;3.46;3.51;4;166;"valid";"baseline"
700437;0;0;3.44;3.5;4;166;"valid";"baseline"
700454;0;0;3.47;3.6;4;166;"valid";"baseline"
700470;4;0;NA;3.23;4;166;"valid";"baseline"
700654;0;0;3.17;3.44;4;166;"valid";"baseline"
700670;0;0;3.26;3.38;4;166;"valid";"baseline"
700687;0;0;3.26;3.46;4;166;"valid";"baseline"
700704;4;4;NA;NA;4;166;"valid";"baseline"
700720;0;0;3.57;3.63;4;166;"valid";"baseline"
700737;0;0;3.52;3.6;4;166;"valid";"baseline"
700754;0;0;3.56;3.56;4;166;"valid";"baseline"
700770;0;0;3.54;3.57;4;166;"valid";"baseline"
700787;0;0;3.5;3.48;4;166;"valid";"baseline"
700803;0;0;3.5;3.52;4;166;"valid";"baseline"
700820;0;0;3.5;3.47;4;166;"valid";"baseline"
700837;0;0;3.51;3.52;4;166;"valid";"baseline"
700854;0;0;3.46;3.48;4;166;"valid";"baseline"
700870;0;0;3.51;3.49;4;166;"valid";"baseline"
700887;0;0;3.52;3.52;4;166;"valid";"baseline"
700903;0;0;3.5;3.5;4;166;"valid";"baseline"
700920;0;0;3.52;3.52;4;166;"valid";"baseline"
700937;0;0;3.49;3.49;4;166;"valid";"baseline"
